id,saleprice,lot_area,garage_area,gr_liv_area,overall_qual,total_bsmt_sf,age,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,not_remodeled,no_pool,no_fireplace
2548,157500,9350,480.0,1440,5,720.0,42,0,0,0,0,0,0,0,0,1,0,0,1,1,0
340,285000,9892,482.0,1803,8,1679.0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1487,145900,8777,0.0,2200,5,1272.0,108,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1423,229000,10541,472.0,2037,7,672.0,12,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1342,79000,5940,280.0,896,4,0.0,62,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1949,128500,10284,580.0,1281,4,1151.0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2444,286000,9660,885.0,1976,8,1044.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
345,189500,10179,470.0,1608,6,945.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
650,102900,9533,616.0,1210,5,0.0,56,0,0,0,0,0,1,0,0,0,0,0,1,1,1
192,128500,5830,363.0,1612,5,988.0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1945,156000,12099,371.0,1728,5,1216.0,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2277,281213,12665,642.0,2482,8,1094.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1266,242000,27650,505.0,2069,7,585.0,48,0,0,0,0,0,1,0,0,0,0,0,0,1,0
674,157500,17600,498.0,1478,6,1478.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2823,196500,7162,616.0,1724,7,796.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2772,193000,8685,591.0,1425,7,1425.0,8,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2015,132000,6240,280.0,1322,5,672.0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2642,139900,6451,576.0,1428,7,712.0,106,0,0,0,0,0,0,0,0,1,0,0,1,1,1
144,148000,8760,312.0,1194,6,1194.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1712,281500,12568,774.0,1818,8,895.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1708,342000,13069,916.0,2956,8,1706.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2890,148000,11080,528.0,1210,6,1128.0,31,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1157,140000,10759,490.0,1641,5,1001.0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2550,150000,8973,750.0,1053,5,1008.0,48,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1104,279500,10990,576.0,2125,7,1064.0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2183,140000,3675,525.0,1072,6,547.0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1
2887,145000,8385,616.0,1664,6,1664.0,28,0,1,0,0,0,1,0,0,0,0,0,1,1,1
29,184000,5858,511.0,1337,7,1405.0,11,0,0,0,1,0,1,0,0,0,0,0,1,1,0
108,206000,3880,484.0,1226,8,1226.0,32,0,0,1,0,0,1,0,0,0,0,0,1,1,0
2286,85500,1504,253.0,1092,4,546.0,35,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1533,188700,11988,240.0,1660,6,715.0,74,0,0,0,0,0,0,0,0,1,0,0,0,1,0
376,200000,10928,484.0,1671,6,1427.0,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0
800,162000,10778,462.0,1061,7,1054.0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1395,108000,10200,240.0,672,5,672.0,68,0,0,0,0,0,1,0,0,0,0,0,0,1,1
388,213000,9373,478.0,1621,5,1621.0,34,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1689,318000,12085,928.0,1734,8,1734.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
716,106000,8100,360.0,2138,5,849.0,111,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2737,235000,19950,795.0,2009,6,672.0,78,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,128950,9320,0.0,1225,4,950.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1230,163000,10197,504.0,1362,6,1362.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2047,126000,8160,240.0,1134,5,756.0,67,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1293,200000,11426,484.0,2082,7,1362.0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1915,144000,11344,315.0,1524,5,874.0,49,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1968,141000,8000,0.0,1800,5,1800.0,46,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1766,322500,11002,758.0,2582,8,1389.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
268,224900,12137,598.0,1661,7,1649.0,12,0,0,0,0,0,1,0,0,0,0,0,1,1,1
729,223500,21384,528.0,1576,5,1324.0,86,0,0,0,0,0,0,0,0,1,0,0,0,1,0
902,112000,8926,288.0,960,4,672.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
993,187500,8702,470.0,1604,6,926.0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0
766,61000,10020,0.0,904,1,683.0,87,0,0,0,0,0,1,0,0,0,0,0,0,1,1
903,110000,12354,528.0,1196,6,684.0,89,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1221,52000,4130,0.0,729,3,270.0,73,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1719,207000,6289,460.0,1362,6,1362.0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1521,130000,8525,0.0,1964,5,940.0,97,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2707,90000,10791,516.0,1296,4,0.0,39,0,1,0,0,0,1,0,0,0,0,0,1,1,1
987,130000,10429,440.0,1287,5,624.0,17,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2558,127000,7438,576.0,1252,5,504.0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1778,320000,11670,788.0,1905,9,1905.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2601,120000,10800,720.0,1130,5,1120.0,86,0,0,0,0,0,1,0,0,0,0,0,1,1,0
74,181000,11920,484.0,1659,7,831.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2190,110000,9450,400.0,894,4,894.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
701,94550,7627,0.0,1701,4,600.0,89,1,0,0,0,0,0,0,0,1,0,0,1,1,1
2556,85500,5900,0.0,869,4,440.0,83,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2293,153500,9129,678.0,1008,5,923.0,30,0,0,0,0,0,0,0,0,0,1,0,1,1,0
787,139600,13680,452.0,1733,3,0.0,54,0,0,0,0,0,1,0,0,0,0,0,1,1,0
595,143000,9600,440.0,1568,5,1568.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
66,410000,14720,666.0,3238,8,2033.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
846,200000,8750,492.0,1772,6,928.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
594,130000,7130,312.0,864,5,864.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
792,154400,9350,240.0,1639,6,747.0,63,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1200,299800,8963,831.0,2715,8,1142.0,32,0,0,0,0,0,0,0,0,1,0,0,1,1,0
768,63000,9780,226.0,1112,5,585.0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,1
174,143000,5805,551.0,1347,5,1347.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1889,137500,8243,784.0,964,5,964.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1023,272000,12227,619.0,2872,6,1330.0,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0
363,173000,9248,400.0,1167,6,1158.0,17,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1401,245000,20270,478.0,1524,7,1524.0,29,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1978,140000,7200,672.0,936,5,936.0,27,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2097,383970,9965,792.0,2696,7,1264.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2840,125000,16012,609.0,1482,4,954.0,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0
862,133000,8445,396.0,768,5,768.0,37,0,0,0,0,0,0,0,0,0,1,0,0,1,1
507,244600,9612,898.0,1468,8,1468.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1262,139000,10180,372.0,1044,5,912.0,40,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1228,112900,7584,312.0,1036,5,1036.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1288,111000,4800,330.0,1360,5,680.0,98,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1243,166000,11900,458.0,1392,6,1392.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1850,239000,7399,576.0,1950,7,975.0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1589,209200,8940,784.0,1344,7,1344.0,11,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1658,175000,12243,487.0,1484,5,1484.0,36,0,0,0,0,0,1,0,0,0,0,0,1,1,0
446,269500,12878,583.0,1760,7,1760.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1097,225000,12460,400.0,2322,7,1037.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2329,275000,6563,564.0,1742,8,1742.0,21,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1909,105000,9492,240.0,1376,5,768.0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2608,159950,13400,484.0,1086,5,1024.0,40,0,0,0,0,0,0,0,0,0,0,1,1,1,0
656,135000,10410,180.0,1656,5,660.0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1690,345474,14333,938.0,2122,8,2108.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2853,102000,6000,0.0,1522,5,1008.0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2229,198000,20693,625.0,1696,7,1696.0,36,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1127,339750,10800,836.0,2078,8,1034.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2606,170000,10800,566.0,1466,5,796.0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1268,94000,7200,576.0,876,5,876.0,57,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2809,203160,8581,578.0,1737,7,851.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
529,291000,10625,711.0,1662,7,1652.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
476,200000,8068,390.0,2267,6,1010.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2566,119000,8917,506.0,1584,5,1584.0,39,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1902,39300,5000,0.0,334,1,0.0,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1547,55000,3636,0.0,796,4,796.0,86,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1185,205000,7500,469.0,1812,7,952.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2372,108000,1680,264.0,1092,6,525.0,34,0,0,1,0,0,0,0,0,1,0,0,1,1,1
2282,143000,25000,576.0,1632,5,1632.0,40,0,1,0,0,0,1,0,0,0,0,0,1,1,1
910,197000,15863,672.0,3082,7,824.0,89,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1128,205950,8125,562.0,1665,7,813.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1659,175000,11700,539.0,1743,6,702.0,39,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1852,301000,8010,552.0,2048,8,1054.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
456,230000,5001,626.0,1314,7,1314.0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2410,171750,3136,478.0,1405,7,1405.0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1296,120000,5400,0.0,1027,7,931.0,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2682,110000,6120,180.0,1324,5,741.0,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1
237,144500,11479,467.0,1074,6,663.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1666,155000,9457,576.0,1422,5,925.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2666,125000,11340,312.0,1200,6,1200.0,83,0,0,0,0,0,1,0,0,0,0,0,0,1,1
662,156500,7200,624.0,1690,7,560.0,99,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2490,151000,8471,492.0,1212,6,506.0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0
672,135000,10454,308.0,1105,6,1105.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2915,79400,1484,253.0,1092,4,546.0,34,0,0,0,1,0,0,0,0,1,0,0,1,1,1
452,213000,6904,484.0,1358,6,1358.0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0
321,202900,14191,431.0,1908,8,967.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2124,211000,9531,546.0,1796,6,794.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1278,130000,8513,0.0,1800,5,1800.0,47,0,1,0,0,0,1,0,0,0,0,0,1,1,1
914,137450,6171,216.0,1608,6,976.0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579,150000,9991,490.0,1620,4,1281.0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1418,95000,9084,200.0,1111,5,616.0,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1166,179400,2280,440.0,1501,7,744.0,9,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1797,212109,10411,561.0,1588,5,725.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2568,98600,8500,480.0,1235,5,1235.0,45,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2075,216000,17541,576.0,1325,5,409.0,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2445,300000,9545,768.0,2234,8,1160.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
229,328000,14000,533.0,2260,7,1306.0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1663,139000,10500,288.0,1109,5,372.0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2727,164000,13050,575.0,1000,5,1000.0,43,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2226,123900,1782,462.0,1045,6,516.0,27,0,0,1,0,0,0,0,0,1,0,0,1,1,0
130,116500,7207,0.0,858,5,858.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1675,177000,10943,522.0,1337,6,1405.0,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2038,99500,4330,436.0,1315,4,808.0,49,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2416,174190,11660,427.0,1326,6,1326.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2507,151000,3180,480.0,1200,7,600.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
269,143750,4435,420.0,848,6,848.0,7,0,0,0,1,0,1,0,0,0,0,0,1,1,1
981,131900,7689,336.0,796,5,796.0,37,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2296,157000,8286,531.0,1432,5,716.0,30,0,0,0,0,0,0,0,0,1,0,0,1,1,0
940,147000,10690,468.0,1344,5,672.0,89,0,0,0,0,0,0,0,0,1,0,0,0,1,1
475,188500,7795,432.0,1432,7,716.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2404,185850,7052,484.0,1364,7,1364.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2491,126000,9308,310.0,984,5,984.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
601,118000,8125,308.0,864,5,864.0,50,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1640,319900,8035,556.0,1612,9,1612.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2926,142500,7937,588.0,1003,6,1003.0,22,0,0,0,0,0,0,0,0,0,0,1,1,1,1
653,129900,9600,246.0,1200,5,1200.0,59,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2406,202500,6955,474.0,1368,7,1368.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2701,131000,21370,394.0,1640,5,0.0,56,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1472,185000,10126,721.0,1838,6,1838.0,11,0,1,0,0,0,0,0,0,0,1,0,0,1,1
417,138000,2364,440.0,1456,6,855.0,31,0,0,0,1,0,0,0,0,1,0,0,1,1,0
2664,114504,3600,216.0,1368,6,684.0,96,0,0,0,0,0,0,0,0,1,0,0,0,1,1
283,113000,8741,220.0,1487,6,735.0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
302,125500,5436,240.0,1154,4,796.0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2053,165000,14149,528.0,1020,5,980.0,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2662,79000,5000,352.0,1440,5,540.0,106,0,0,0,0,0,0,0,0,0,0,0,1,1,1
99,152000,2544,480.0,1236,6,600.0,5,0,0,1,0,0,0,0,0,1,0,0,1,1,1
2674,159000,5000,420.0,1664,6,1004.0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1218,141000,12493,312.0,1100,4,1100.0,48,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2547,167000,10368,430.0,1488,6,1008.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,0
197,132000,6360,240.0,1453,5,835.0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2091,179900,10357,719.0,1442,7,910.0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87,122000,9819,280.0,900,5,882.0,43,0,0,0,0,0,1,0,0,0,0,0,1,1,1
690,127000,7936,264.0,1045,6,1045.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2364,190000,8773,543.0,1419,6,1487.0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1
2050,158450,11235,572.0,1452,5,1420.0,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0
769,175000,12886,480.0,1464,5,520.0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,0
348,377500,14892,758.0,1746,9,1746.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
200,138400,6240,480.0,1536,5,928.0,80,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2759,260000,11645,660.0,1734,7,1734.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1700,440000,14977,908.0,1976,8,1976.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
876,178000,9100,573.0,1212,7,1212.0,8,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2536,138500,8400,288.0,1052,5,1052.0,38,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1821,132000,7420,576.0,1057,5,1057.0,45,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2743,149900,9525,305.0,1609,6,1000.0,53,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1329,108000,7425,252.0,1668,7,672.0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1451,110000,7990,280.0,924,5,924.0,33,0,0,0,0,0,1,0,0,0,0,0,1,1,1
936,124000,1300,462.0,1229,6,561.0,29,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1948,103200,5500,0.0,882,4,882.0,51,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1839,194000,3606,466.0,1352,7,1352.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2057,108000,8978,300.0,948,5,948.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,1
558,122000,9079,440.0,864,5,864.0,48,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2731,148400,1700,450.0,1700,7,430.0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,1
791,60000,9571,350.0,1276,5,1276.0,51,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1421,226500,9938,534.0,1626,7,1602.0,14,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2881,35311,9000,308.0,480,2,480.0,57,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2820,127500,7840,0.0,1012,6,976.0,31,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1609,137500,12395,484.0,889,5,864.0,24,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1495,147000,9638,542.0,1117,6,1029.0,31,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2388,309000,13418,691.0,2452,8,1117.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
938,315000,17597,551.0,2365,7,1803.0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1194,147000,8872,576.0,912,5,912.0,43,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2429,264561,3982,648.0,1567,8,1520.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1937,130000,7134,572.0,1360,5,384.0,52,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1847,177000,2117,440.0,1525,6,756.0,7,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1550,119000,8155,0.0,1200,5,780.0,78,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2705,157000,5500,246.0,1073,7,1073.0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2713,158000,11553,336.0,1159,5,1051.0,38,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1938,115000,7150,352.0,1540,4,1190.0,52,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1819,120750,6285,308.0,894,5,894.0,30,0,0,0,0,0,1,0,0,0,0,0,1,1,1
23,216000,7500,663.0,1674,7,814.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2289,75000,2001,286.0,1092,4,546.0,37,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1156,192000,19508,484.0,1430,6,1430.0,34,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2717,160500,7176,616.0,1040,6,960.0,28,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2101,279500,10652,840.0,1494,7,1494.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1377,148000,11235,440.0,1075,5,981.0,45,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1381,145000,10265,294.0,992,5,992.0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2502,310000,14541,796.0,2520,8,1338.0,13,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2609,165000,10184,294.0,1146,6,1083.0,43,0,0,0,0,0,0,0,0,0,0,1,1,1,0
505,402000,46589,711.0,2448,8,1629.0,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1126,250000,10625,936.0,1958,7,1026.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2914,73000,1470,0.0,630,4,630.0,36,0,0,1,0,0,0,0,0,0,1,0,1,1,1
393,136000,9000,0.0,1792,5,896.0,35,0,1,0,0,0,0,0,0,1,0,0,1,1,1
2405,282500,5911,556.0,1565,9,1560.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
67,221500,8987,880.0,1595,8,1595.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2227,170000,17871,628.0,1680,4,1680.0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1
669,163000,11500,480.0,1040,6,1040.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1772,290000,12257,752.0,2531,8,1318.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1775,330000,9044,933.0,2538,8,1325.0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0
403,111000,1680,264.0,987,6,483.0,36,0,0,1,0,0,0,0,0,1,0,0,1,1,1
2792,214000,9468,530.0,1755,6,840.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1247,137500,9373,636.0,1152,5,1152.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
384,240900,7000,581.0,1884,7,926.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
91,190000,10186,564.0,1923,7,750.0,18,0,0,0,0,0,0,0,0,1,0,0,1,1,0
863,250000,11664,1231.0,1611,7,1569.0,7,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1857,218000,10768,528.0,1437,5,1437.0,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1870,255000,10530,473.0,2075,7,1148.0,14,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2318,240000,14859,690.0,1670,7,1670.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2100,360000,10481,894.0,2140,8,2140.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1213,179900,9350,502.0,1265,5,1219.0,43,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2046,200500,18030,0.0,3086,5,1598.0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,37900,5925,0.0,968,3,600.0,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2268,180500,6718,471.0,1312,8,1267.0,6,0,0,0,0,0,1,0,0,0,0,0,1,1,1
816,269500,11855,820.0,2787,7,1168.0,9,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1616,225000,12394,433.0,1733,7,847.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2233,141000,7000,720.0,1215,6,720.0,67,0,0,0,0,0,0,0,0,0,0,0,1,1,1
439,335000,10367,927.0,1743,9,1739.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
260,150000,15240,308.0,1026,5,1026.0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2523,385000,50271,894.0,1842,9,1842.0,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0
627,205000,13600,486.0,1986,7,768.0,44,0,0,0,0,0,0,0,0,1,0,0,0,1,0
251,206000,6762,632.0,1208,7,1187.0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2163,179600,8500,626.0,1422,7,1422.0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2819,102000,8877,396.0,1220,4,836.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1025,175000,15611,540.0,1126,5,1126.0,31,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2592,159000,13300,896.0,1384,5,1015.0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1491,135000,6500,480.0,1127,6,1127.0,32,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2742,136900,9525,325.0,1855,6,994.0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2497,135000,6993,288.0,1236,5,912.0,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0
495,337000,9430,856.0,2365,8,1252.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2528,250000,11029,619.0,2654,6,1054.0,38,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1033,306000,14311,787.0,2340,8,1236.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
764,179000,10800,0.0,1200,5,1200.0,22,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1165,146000,3604,540.0,1392,7,689.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
2037,161000,10320,720.0,2180,6,1138.0,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,205000,10603,480.0,1610,6,1610.0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,0
